timestamp,runId,algorithm,serverId,method,path,statusCode,responseTimeMs,error,activeConnections
1788021012345,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,29,,5
1788021012344,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,31,,6
1788021012345,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,34,,5
1788021012346,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,36,,5
1788021012347,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,40,,5
1788021012349,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,39,,4
1788021012350,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,40,,4
1788021012354,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,38,,4
1788021012356,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,40,,3
1788021012360,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,42,,3
1788021012358,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,48,,3
1788021012361,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,46,,2
1788021012363,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,46,,2
1788021012366,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,45,,1
1788021012364,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,49,,2
1788021012367,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,47,,1
1788021012376,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,45,,1
1788021012369,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,53,,0
1788021012370,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,55,,0
1788021012372,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,55,,0
1788021012430,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,28,,4
1788021012431,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,28,,3
1788021012431,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,29,,3
1788021012432,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,30,,3
1788021012435,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,30,,3
1788021012437,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,30,,3
1788021012439,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,30,,3
1788021012438,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,33,,4
1788021012441,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,33,,3
1788021012451,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,27,,3
1788021012455,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,3
1788021012455,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,27,,2
1788021012457,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,2
1788021012464,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,2
1788021012463,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,27,,2
1788021012464,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,27,,1
1788021012468,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,27,,2
1788021012470,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,2
1788021012470,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,27,,1
1788021012470,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,28,,1
1788021012489,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,4
1788021012491,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,3
1788021012493,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,3
1788021012495,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,27,,3
1788021012497,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,3
1788021012502,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,4
1788021012505,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,4
1788021012505,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,27,,4
1788021012505,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,28,,3
1788021012509,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,25,,3
1788021012512,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,2
1788021012512,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,27,,3
1788021012513,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,2
1788021012521,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,2
1788021012521,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,2
1788021012522,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,2
1788021012525,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,2
1788021012528,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,25,,1
1788021012528,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,2
1788021012528,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,27,,1
1788021012546,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,4
1788021012548,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,3
1788021012550,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,3
1788021012553,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,27,,4
1788021012554,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,3
1788021012559,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,4
1788021012563,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,25,,4
1788021012563,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,4
1788021012564,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,3
1788021012565,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,3
1788021012570,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,2
1788021012570,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,27,,3
1788021012570,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,27,,2
1788021012578,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,2
1788021012578,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,26,,2
1788021012578,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,26,,1
1788021012582,ui_round-robin_failure_1788021012331,round-robin,server-1,GET,/api/work,200,26,,2
1788021012585,ui_round-robin_failure_1788021012331,round-robin,server-3,GET,/api/work,200,25,,1
1788021012584,ui_round-robin_failure_1788021012331,round-robin,server-2,GET,/api/work,200,27,,2
